signal, time
-14216.65213888927, 1669209919.4938998
-9435.2039833351, 1669209920.493932
194.18863599591717, 1669209921.4939642
10094.634003142164, 1669209922.4939966
15114.039049923607, 1669209923.494029
18725.746661221143, 1669209924.4940615
24837.086581906035, 1669209925.4940941
29821.010956398844, 1669209926.4941268
29294.51500294131, 1669209927.4941592
27637.76287991661, 1669209928.4941916
32053.57672619105, 1669209929.4942243
37061.19046113487, 1669209930.4942565
34541.72718288146, 1669209931.4942887
29850.81234015916, 1669209932.4943209
28385.271061055617, 1669209933.494353
27075.193463897547, 1669209934.494386
23245.560843313586, 1669209935.4944184
19981.98326867063, 1669209936.4944513
20772.80357946017, 1669209937.4944835
22139.164433567144, 1669209938.4945161
19727.39952920721, 1669209939.4945486
16543.46792444546, 1669209940.4945812
16583.44144564116, 1669209941.4946134
16794.92204267039, 1669209942.494646
13148.066331300037, 1669209943.4946785
9199.039228588572, 1669209944.4947107
8751.35983965667, 1669209945.494743
7267.496787426488, 1669209946.4947755
2269.371287256639, 1669209947.4948075
-1159.681472675816, 1669209948.49484
-1572.2413192525205, 1669209949.494872
-3077.462638599064, 1669209950.4949045
-6189.116013287893, 1669209951.494937
-6701.113978570468, 1669209952.4949694
-3820.521555046618, 1669209953.4950023
-2693.7824661689374, 1669209954.4950347
-5201.428902784347, 1669209955.495067
-5484.475790804737, 1669209956.4950993
-1529.9188986746317, 1669209957.4951317
576.1633146440287, 1669209958.4951642
-1792.682046497297, 1669209959.4952018
-4246.924657987887, 1669209960.4952312
-3493.785560724474, 1669209961.4952607
-1772.5397531428378, 1669209962.4952905
-2458.4124408643534, 1669209963.4953203
-4213.544028313429, 1669209964.4953501
-4568.69442642736, 1669209965.4953794
-5655.717115320284, 1669209966.495409
-7867.3048920428255, 1669209967.4954405
-7743.7504273692975, 1669209968.49547
-4606.293161879197, 1669209969.4954994
-2399.9979736078576, 1669209970.4955287
-3700.473545451752, 1669209971.4955585
-4342.500615885374, 1669209972.4955878
-1049.2836901802405, 1669209973.495617
1646.2187207120355, 1669209974.4956467
-825.9537392036187, 1669209975.4956763
-3182.246374282137, 1669209976.4957056
-614.8677641257084, 1669209977.495735
456.5956835558677, 1669209978.4957645
-3132.982916127921, 1669209979.4957936
-4607.568309042417, 1669209980.4958231
-1276.4511860147124, 1669209981.4958527
931.613369506794, 1669209982.4958823
-1614.116465468604, 1669209983.4959126
-4382.211827393842, 1669209984.495942
-3529.1902752905685, 1669209985.495972
-2501.7735573445643, 1669209986.4960012
-3952.516931462152, 1669209987.4960306
-3633.3299067143903, 1669209988.49606
565.5781400130766, 1669209989.496089
2539.122612134865, 1669209990.4961185
-805.018009998834, 1669209991.4961479
-3268.135129374988, 1669209992.4961774
-742.527713364792, 1669209993.4962065
1173.1736146274377, 1669209994.496236
-589.2904335943798, 1669209995.4962654
164.16162899364224, 1669209996.496295
5464.61473376726, 1669209997.4963243
8709.429777300975, 1669209998.4963539
6624.192477946104, 1669209999.4963832
4384.2277615471385, 1669210000.4964128
6156.294295619826, 1669210001.4964428
6996.588455227414, 1669210002.4964726
1709.7748479220402, 1669210003.496502
-2684.1824881068947, 1669210004.4965317
-221.0613013621919, 1669210005.496561
1885.0059591647057, 1669210006.4965909
-1398.7208299025467, 1669210007.4966207
-3860.3327594057855, 1669210008.4966497
-1121.0818387754816, 1669210009.496679
236.3490552220244, 1669210010.4967086
-3312.1338091979383, 1669210011.4967382
-5460.931096991996, 1669210012.4967678
-3745.398415250126, 1669210013.4967968
-2823.0615871348978, 1669210014.4968266
-5220.84812342972, 1669210015.4968555
-6659.919814284299, 1669210016.496885
-3998.279266446432, 1669210017.4969141
-2269.292618712656, 1669210018.4969437
-4328.480427100743, 1669210019.4969728
-4555.712117241245, 1669210020.4970114
372.0438769392424, 1669210021.4970434
4492.69856225384, 1669210022.4970732
3266.627816523561, 1669210023.4971027
1836.3251777579703, 1669210024.4971328
4395.507612407857, 1669210025.4971619
7266.961776631308, 1669210026.4971914
6676.607567932714, 1669210027.4972212
5041.35897093938, 1669210028.4972508
5786.383218376726, 1669210029.4972804
6570.862861771609, 1669210030.49731
3705.493300525939, 1669210031.4973392
-69.3046455834965, 1669210032.4973688
-1364.253101215263, 1669210033.497398
-2383.860479995824, 1669210034.4974275
-1434.0202970417847, 1669210035.4974568
4767.17004335585, 1669210036.4974866
12215.9085028892, 1669210037.4975157
15938.35505090047, 1669210038.4975452
13716.878850274685, 1669210039.4975746
8908.79277508147, 1669210040.4976044
5161.528646202765, 1669210041.4976337
-285.8246144123232, 1669210042.4976635
-7289.895652255606, 1669210043.4976928
-11746.271360855915, 1669210044.4977236
-12281.123160175664, 1669210045.4977534
-12640.253469804473, 1669210046.4977832
-15821.67155115665, 1669210047.4978125
-15360.646068864073, 1669210048.497842
-8740.87876716767, 1669210049.4978716
-5284.27252933278, 1669210050.4979007
-7689.391678847982, 1669210051.4979305
-8591.006177202875, 1669210052.4979599
-4754.580127803701, 1669210053.4979892
-1238.7014022843657, 1669210054.498019
-2397.851090194702, 1669210055.4980485
-4313.168892663318, 1669210056.498078
-2992.2782811788165, 1669210057.4981074
-2440.294248797007, 1669210058.4981372
-4486.734058386019, 1669210059.4981668
-4442.223003521932, 1669210060.4981964
-1106.2880563562976, 1669210061.4982257
1319.1712569594365, 1669210062.4982553
-269.28984500950367, 1669210063.498285
-740.982108786573, 1669210064.4983141
5312.98026171467, 1669210065.498344
11027.461369346547, 1669210066.4983737
10558.4008279692, 1669210067.4984033
9747.393434436235, 1669210068.498433
12221.79956881834, 1669210069.4984624
11497.898959590051, 1669210070.498493
5424.050197500179, 1669210071.4985223
1931.423834132, 1669210072.498552
3362.068994615413, 1669210073.4985814
3414.421089213968, 1669210074.4986112
-66.11428226110479, 1669210075.4986405
-3038.6198832725613, 1669210076.49867
-3813.232590031976, 1669210077.4986994
-4609.427741158814, 1669210078.498729
-6153.726483614469, 1669210079.4987583
-6160.88320064238, 1669210080.4987879
-4360.477825702257, 1669210081.4988172
-4176.283004675996, 1669210082.4988468
-6314.843416178822, 1669210083.498876
-6178.352506385581, 1669210084.4989057
-1988.4267789244925, 1669210085.498935
518.3318057100554, 1669210086.4989648
-869.0678704368961, 1669210087.4989944
-1123.0172874025836, 1669210088.4990244
1515.9760501784222, 1669210089.4990537
3075.130675628984, 1669210090.4990833
