Cz
-33900.27
-33878.29
-33885.64
-33899.93
-33897.38
-33891.66
-33873.78
-33877.91
-33893.4
-33894.86
-33895.05
-33876.01
-33885.71
-33911.8
-33915.33
-33916.56
-33903.1
-33913.68
-33924.54
-33914.84
-33896.11
-33875.45
-33885.82
-33896.26
-33895.55
-33895.88
-33876.32
-33890.47
-33906.63
-33906.97
-33903.53
-33892.71
-33899.01
-33902.59
-33906.57
-33903.59
-33879.88
-33885.24
-33898.7
-33897.13
-33899.68
-33880.37
-33879.52
-33895.66
-33891.39
-33893.76
-33881.38
-33886.43
-33893.96
-33896.46
-33899.08
-33882.23
-33889.25
-33902.7
-33905.0
-33904.29
-33889.82
-33903.35
-33920.25
-33920.4
-33916.91
-33899.06
-33913.0
-33925.61
-33913.12
-33907.42
-33906.5
-33918.17
-33924.18
-33926.68
-33924.96
-33912.27
-33914.46
-33923.04
-33918.95
-33917.7
-33897.34
-33905.92
-33925.34
-33923.93
-33909.25
-33894.79
-33902.12
-33917.32
-33915.17
-33913.77
-33894.23
-33901.2
-33908.76
-33903.32
-33903.13
-33883.03
-33886.25
-33900.53
-33899.26
-33892.89
-33878.27
-33874.71
-33876.32
-33879.34
-33884.15
-33869.82
-33876.77
-33886.63
-33887.86
-33885.8
-33872.59
-33873.96
-33889.09
-33886.85
-33889.87
-33881.58
-33885.58
-33899.73
-33906.68
-33905.89
-33893.56
-33897.34
-33905.49
-33897.31
-33894.32
-33879.63
-33884.17
-33897.56
-33901.79
-33895.23
-33869.66
-33869.35
-33878.23
-33880.59
-33884.8
-33866.04
-33865.15
-33874.85
-33878.34
-33874.87
-33855.76
-33869.24
-33879.63
-33875.41
-33880.15
-33865.04
-33871.9
-33884.91
-33885.64
-33886.03
-33875.12
-33877.67
-33884.17
-33883.05
-33888.53
-33868.39
-33869.91
-33885.4
-33886.79
-33886.32
-33874.96
-33880.53
-33896.84
-33898.88
-33909.56
-33901.05
-33910.81
-33928.47
-33920.98
-33906.9
-33884.77
-33877.73
-33877.67
-33871.74
-33869.64
-33861.37
-33875.57
-33888.75
-33887.66
-33883.25
-33866.56
-33871.95
-33884.66
-33887.05
-33888.62
-33873.04
-33875.72
-33888.69
-33889.82
-33895.64
-33878.36
-33883.16
-33886.27
-33892.48
-33901.31
-33879.63
-33877.98
-33896.87
-33899.57
-33896.73
-33886.2
-33889.63
-33911.51
-33908.51
-33909.36
-33893.38
-33900.13
-33916.74
-33914.48
-33918.19
-33894.36
-33891.66
-33903.13
-33901.67
-33906.19
-33890.03
-33890.45
-33901.61
-33904.11
-33901.85
-33884.37
-33884.8
-33896.2
-33893.96
-33897.13
-33881.87
-33880.91
-33898.23
-33895.08
-33895.52
-33885.47
-33887.03
-33899.14
-33898.97
-33900.96
-33883.79
-33880.86
-33894.79
-33902.7
-33894.92
-33878.45
-33880.93
-33893.54
-33893.25
-33901.92
-33889.18
-33886.27
-33892.22
-33894.9
-33902.77
-33887.72
-33881.85
-33897.89
-33896.35
-33904.4
-33891.66
-33882.11
-33893.89
-33894.79
-33899.46
-33876.23
-33874.29
-33890.21
-33884.89
-33889.25
-33876.23
-33877.46
-33894.07
-33892.57
-33896.04
-33884.02
-33881.49
-33887.01
-33893.45
-33908.96
-33893.58
-33885.49
-33899.88
-33899.01
-33895.79
-33881.36
-33886.07
-33892.78
-33886.5
-33891.05
-33881.6
-33880.48
-33890.29
-33888.93
-33899.97
-33884.59
-33881.15
-33891.23
-33892.11
-33906.93
-33891.03
-33881.45
-33895.1
-33893.51
-33900.02
-33884.04
-33878.47
-33883.46
-33886.38
-33896.84
-33890.32
-33891.52
-33907.35
-33913.43
-33921.9
-33903.55
-33894.96
-33897.56
-33882.49
-33881.18
-33863.38
-33858.11
-33875.72
-33874.09
-33883.81
-33877.8
-33881.24
-33899.68
-33897.05
-33899.23
-33873.02
-33865.17
-33883.39
-33879.34
-33882.36
-33869.84
-33861.62
-33870.36
-33866.04
-33870.56
-33862.36
-33854.53
-33870.65
-33873.75
-33878.36
-33869.17
-33866.56
-33887.57
-33890.99
-33900.67
-33893.76
-33890.05
-33901.05
-33898.03
-33913.09
-33891.37
-33889.31
-33903.37
-33900.02
-33900.53
-33881.82
-33882.16
-33888.91
-33885.04
-33889.33
-33882.94
-33885.4
-33895.73
-33885.45
-33889.98
-33877.46
-33875.92
-33895.91
-33888.91
-33903.17
-33896.98
-33889.69
-33897.56
-33895.97
-33895.73
-33885.11
-33880.5
-33893.89
-33890.72
-33904.62
-33898.34
-33888.11
-33902.36
-33901.14
-33904.11
-33889.6
-33891.7
-33899.04
-33895.91
-33905.29
-33896.26
-33887.5
-33902.43
-33898.23
-33903.3
-33893.04
-33894.09
-33906.41
-33896.46
-33900.35
-33887.41
-33887.16
-33903.26
-33900.35
-33910.7
-33897.4
-33890.14
-33903.41
-33901.67
-33906.1
-33896.24
-33892.38
-33904.13
-33901.02
-33905.94
-33895.77
-33894.41
-33907.86
-33906.41
-33914.21
-33899.93
-33889.25
-33896.46
-33899.44
-33907.02
-33892.66
-33893.87
-33903.28
-33904.73
-33904.73
-33888.29
-33890.54
-33905.98
-33901.11
-33916.87
-33903.32
-33896.69
-33905.49
-33903.32
-33914.5
-33901.98
-33898.18
-33910.68
-33916.54
-33915.57
-33900.8
-33896.6
-33912.47
-33913.96
-33921.66
-33911.21
-33899.75
-33912.54
-33906.07
-33901.36
-33882.45
-33868.57
-33880.59
-33877.2
-33877.96
-33870.02
-33869.57
-33889.73
-33892.04
-33899.66
-33888.77
-33885.54
-33899.14
-33898.3
-33903.57
-33892.29
-33896.51
-33912.91
-33915.55
-33916.8
-33911.26
-33902.92
-33920.49
-33929.3
-33940.56
-33928.63
-33916.49
-33927.4
-33922.14
-33928.27
-33910.64
-33902.03
-33916.16
-33916.49
-33919.08
-33899.59
-33889.02
-33906.57
-33903.06
-33913.21
-33913.09
-33910.61
-33920.34
-33920.92
-33926.5
-33917.34
-33916.51
-33928.49
-33916.4
-33919.24
-33907.89
-33905.29
-33920.09
-33919.87
-33929.41
-33917.63
-33908.0
-33920.54
-33918.05
-33920.34
-33910.25
-33906.34
-33916.02
-33915.8
-33922.64
-33908.8
-33906.9
-33925.23
-33922.73
-33933.16
-33923.67
-33919.93
-33931.85
-33939.6
-33940.65
-33932.09
-33927.29
-33936.41
-33934.86
-33939.83
-33928.07
-33926.15
-33924.96
-33925.68
-33926.84
-33916.31
-33911.73
-33926.17
-33924.23
-33926.73
-33923.82
-33908.87
-33920.18
-33926.84
-33934.17
-33921.45
-33908.29
-33920.54
-33924.63
-33930.66
-33921.7
-33910.99
-33926.19
-33926.77
-33936.54
-33931.4
-33923.53
-33937.95
-33933.05
-33937.86
-33921.25
-33915.55
-33930.53
-33926.32
-33926.82
-33909.96
-33909.94
-33919.93
-33914.21
-33915.93
-33903.04
-33888.29
-33912.18
-33905.25
-33900.75
-33900.24
-33896.66
-33909.29
-33899.75
-33907.71
-33898.92
-33886.56
-33905.56
-33916.63
-33918.93
-33905.27
-33896.24
-33919.66
-33923.96
-33933.05
-33935.73
-33931.0
-33937.12
-33926.75
-33917.96
-33909.27
-33895.55
-33904.49
-33908.91
-33914.82
-33902.28
-33896.73
-33912.94
-33917.47
-33929.81
-33923.71
-33910.86
-33926.5
-33925.79
-33935.82
-33932.41
-33924.83
-33937.03
-33936.21
-33942.93
-33930.64
-33922.75
-33943.18
-33940.05
-33942.24
-33939.94
-33928.43
-33943.89
-33950.22
-33949.64
-33939.2
-33931.42
-33937.75
-33931.22
-33932.76
-33931.76
-33935.73
-33945.08
-33931.33
-33930.73
-33923.44
-33910.59
-33929.32
-33934.02
-33929.77
-33924.38
-33917.18
-33933.95
-33930.26
-33938.2
-33928.92
-33918.48
-33930.53
-33928.43
-33930.3
-33930.3
-33923.55
-33938.17
-33939.54
-33948.68
-33938.26
-33920.2
-33933.23
-33927.04
-33929.66
-33925.07
-33912.49
-33921.95
-33917.21
-33919.48
-33913.56
-33904.31
-33916.49
-33915.15
-33920.0
-33907.26
-33896.26
-33905.49
-33899.91
-33909.29
-33906.39
-33896.24
-33909.32
-33913.32
-33914.97
-33913.9
-33907.24
-33925.75
-33935.51
-33951.65
-33942.2
-33925.79
-33942.71
-33945.62
-33943.52
-33937.57
-33925.01
-33931.94
-33932.56
-33935.38
-33928.65
-33918.86
-33934.75
-33933.1
-33937.97
-33935.96
-33930.89
-33945.28
-33945.95
-33952.57
-33938.91
-33917.43
-33922.1
-33927.8
-33934.06
-33922.93
-33915.11
-33925.7
-33932.32
-33940.54
-33930.86
-33916.18
-33928.96
-33926.71
-33929.61
-33931.42
-33917.18
-33927.98
-33925.9
-33935.47
-33935.67
-33922.73
-33925.95
-33925.97
-33929.68
-33920.87
-33915.8
-33927.36
-33921.39
-33927.13
-33918.23
-33909.27
-33925.57
-33929.1
-33938.04
-33939.87
-33936.86
-33955.34
-33961.11
-33963.79
-33947.8
-33922.73
-33923.29
-33923.78
-33927.91
-33925.72
-33916.25
-33934.24
-33936.86
-33938.6
-33934.2
-33922.73
-33936.86
-33942.78
-33947.52
-33947.25
-33931.71
-33941.66
-33944.18
-33948.72
-33939.94
-33928.23
-33939.2
-33938.53
-33937.59
-33932.2
-33920.85
-33934.08
-33940.05
-33940.36
-33934.06
-33914.03
-33933.55
-33931.49
-33934.93
-33933.03
-33929.66
-33942.78
-33945.73
-33944.23
-33946.49
-33934.13
-33948.16
-33952.86
-33958.94
-33949.26
-33939.76
-33958.78
-33966.13
-33960.95
-33955.96
-33943.38
-33950.67
-33952.88
-33958.8
-33949.32
-33940.5
-33943.87
-33944.95
-33948.48
-33946.13
-33929.1
-33935.04
-33932.23
-33933.95
-33927.89
-33916.47
-33927.11
-33926.84
-33928.63
-33929.1
-33919.26
-33929.14
-33932.23
-33940.25
-33939.31
-33927.98
-33935.11
-33938.64
-33942.42
-33934.91
-33931.27
-33948.54
-33941.21
-33929.97
-33927.73
-33920.52
-33931.67
-33934.3
-33939.87
-33937.57
-33916.34
-33929.88
-33930.28
-33929.68
-33926.57
-33908.02
-33923.49
-33930.53
-33925.86
-33920.09
-33903.59
-33907.3
-33912.45
-33912.89
-33905.07
-33893.89
-33910.88
-33915.84
-33915.29
-33913.77
-33904.45
-33916.29
-33920.67
-33924.07
-33923.13
-33910.99
-33922.3
-33927.2
-33927.4
-33932.09
-33923.31
-33930.5
-33933.88
-33935.89
-33924.63
-33908.63
-33914.97
-33918.68
-33917.68
-33906.77
-33897.38
-33908.47
-33905.89
-33911.66
-33909.99
-33895.68
-33910.14
-33915.78
-33922.84
-33928.09
-33917.41
-33916.69
-33914.1
-33924.83
-33925.84
-33911.26
-33919.71
-33929.52
-33936.32
-33935.8
-33921.43
-33928.2
-33935.67
-33940.74
-33944.7
-33933.16
-33946.64
-33939.91
-33929.41
-33918.19
-33894.14
-33901.05
-33904.64
-33903.68
-33913.12
-33912.71
-33919.4
-33925.66
-33929.39
-33932.05
-33919.33
-33934.48
-33941.46
-33940.9
-33931.11
-33917.07
-33930.84
-33929.39
-33937.3
-33927.76
-33902.43
-33910.88
-33915.93
-33920.78
-33921.21
-33899.08
-33913.38
-33914.9
-33921.36
-33932.34
-33926.46
-33933.43
-33938.38
-33938.46
-33935.04
-33922.7
-33931.49
-33933.59
-33935.8
-33936.68
-33922.44
-33930.15
-33935.73
-33941.82
-33942.22
-33931.51
-33940.32
-33943.67
-33946.04
-33945.88
-33938.3
-33945.68
-33949.32
-33946.46
-33940.59
-33922.95
-33926.3
-33928.25
-33933.9
-33932.96
-33919.93
-33929.81
-33939.25
-33935.94
-33932.85
-33913.16
-33913.36
-33919.87
-33925.86
-33929.81
-33913.56
-33922.06
-33930.33
-33931.67
-33936.63
-33921.48
-33927.85
-33930.44
-33936.14
-33936.88
-33919.26
-33932.83
-33940.39
-33940.27
-33936.65
-33916.69
-33920.02
-33926.46
-33930.06
-33928.76
-33919.71
-33936.74
-33931.45
-33926.91
-33929.21
-33915.39
-33924.54
-33931.71
-33939.83
-33937.82
-33923.67
-33927.4
-33936.07
-33936.79
-33929.23
-33913.12
-33920.49
-33925.57
-33927.18
-33931.11
-33906.28
-33914.99
-33920.87
-33918.08
-33923.69
-33909.65
-33917.43
-33927.4
-33925.03
-33924.49
-33913.21
-33929.95
-33933.81
-33940.65
-33943.22
-33925.5
-33930.89
-33936.23
-33941.79
-33944.86
-33931.54
-33930.08
-33933.84
-33936.03
-33941.35
-33924.14
-33929.77
-33935.2
-33935.13
-33937.73
-33925.5
-33930.1
-33940.27
-33944.18
-33940.61
-33932.83
-33942.82
-33944.83
-33948.86
-33951.81
-33931.64
-33931.2
-33934.64
-33928.32
-33931.2
-33920.05
-33924.63
-33940.81
-33942.78
-33950.73
-33938.46
-33949.64
-33949.41
-33940.9
-33934.77
-33910.88
-33916.25
-33924.89
-33924.71
-33927.96
-33918.14
-33928.7
-33937.73
-33945.62
-33950.71
-33944.07
-33949.95
-33951.81
-33961.22
-33964.39
-33945.19
-33942.66
-33953.57
-33961.17
-33957.57
-33940.63
-33952.01
-33955.79
-33950.15
-33947.96
-33932.79
-33944.41
-33948.57
-33945.84
-33953.66
-33934.95
-33935.4
-33941.97
-33944.97
-33940.14
-33932.23
-33934.84
-33934.91
-33934.64
-33944.18
-33922.95
-33926.75
-33932.32
-33937.03
-33937.97
-33930.1
-33942.84
-33951.79
-33951.65
-33952.57
-33941.7
-33948.48
-33949.48
-33946.87
-33950.22
-33943.43
-33950.71
-33953.3
-33952.97
-33958.71
-33944.27
-33948.3
-33956.64
-33961.93
-33967.12
-33946.09
-33948.34
-33952.57
-33959.29
-33960.9
-33942.48
-33939.13
-33948.57
-33949.59
-33953.89
-33941.82
-33948.43
-33950.49
-33943.83
-33949.71
-33934.53
-33936.96
-33943.54
-33948.75
-33954.45
-33940.34
-33951.49
-33954.58
-33953.71
-33955.7
-33943.34
-33952.25
-33956.01
-33960.39
-33954.04
-33937.93
-33945.01
-33948.75
-33946.22
-33954.69
-33940.7
-33942.42
-33951.16
-33955.41
-33954.85
-33934.77
-33938.64
-33949.19
-33947.25
-33941.37
-33931.45
-33940.03
-33940.86
-33940.12
-33946.58
-33937.57
-33948.39
-33955.18
-33945.95
-33948.34
-33939.91
-33950.11
-33957.2
-33955.7
-33957.98
-33942.33
-33950.67
-33962.91
-33960.23
-33951.23
-33937.95
-33950.27
-33952.45
-33947.02
-33953.3
-33940.41
-33949.26
-33958.54
-33959.94
-33967.36
-33948.63
-33957.46
-33966.8
-33966.25
-33964.57
-33942.8
-33948.88
-33963.9
-33958.38
-33960.37
-33945.57
-33947.4
-33960.88
-33962.8
-33965.04
-33942.29
-33946.73
-33963.88
-33968.04
-33964.46
-33945.21
-33948.99
-33954.4
-33951.72
-33963.09
-33947.29
-33959.0
-33969.31
-33975.54
-33988.44
-33977.54
-33984.42
-33974.92
-33969.49
-33961.04
-33932.43
-33929.32
-33938.57
-33939.45
-33952.34
-33940.5
-33951.54
-33961.46
-33964.7
-33965.8
-33948.79
-33953.8
-33965.62
-33962.91
-33973.58
-33954.45
-33951.65
-33959.03
-33968.04
-33968.14
-33954.0
-33959.05
-33966.8
-33960.82
-33960.84
-33944.45
-33952.45
-33964.82
-33953.73
-33957.17
-33938.71
-33942.73
-33954.42
-33955.72
-33964.32
-33946.46
-33949.32
-33962.89
-33958.58
-33963.61
-33946.89
-33952.45
-33967.48
-33962.29
-33960.32
-33940.61
-33942.22
-33956.1
-33962.45
-33965.87
-33948.5
-33958.69
-33971.1
-33963.88
-33974.47
-33952.28
-33953.62
-33957.3
-33951.16
-33959.25
-33943.38
-33941.68
-33947.45
-33947.25
-33959.03
-33939.69
-33944.34
-33955.96
-33950.24
-33958.29
-33942.89
-33946.18
-33954.87
-33951.14
-33968.46
-33943.94
-33945.86
-33956.12
-33952.59
-33958.6
-33941.23
-33946.4
-33961.38
-33955.0
-33958.8
-33946.91
-33945.86
-33947.79
-33945.48
-33947.2
-33926.32
-33927.6
-33941.32
-33943.76
-33952.03
-33936.0
-33947.58
-33956.86
-33951.58
-33959.68
-33947.38
-33946.84
-33955.52
-33956.59
-33960.32
-33942.4
-33937.75
-33949.28
-33957.8
-33962.67
-33940.63
-33950.0
-33959.27
-33956.46
-33960.82
-33939.13
-33940.5
-33953.46
-33945.68
-33951.92
-33931.73
-33938.15
-33946.24
-33943.22
-33955.03
-33942.15
-33946.38
-33950.91
-33951.45
-33959.77
-33944.72
-33948.41
-33963.39
-33954.78
-33960.68
-33942.82
-33938.75
-33955.61
-33951.18
-33951.61
-33936.7
-33944.99
-33959.25
-33958.31
-33959.34
-33947.92
-33951.65
-33967.21
-33973.11
-33960.19
-33943.13
-33948.3
-33952.01
-33947.43
-33946.42
-33924.92
-33934.15
-33947.31
-33942.38
-33944.7
-33928.36
-33930.91
-33937.23
-33935.73
-33937.97
-33925.19
-33932.34
-33941.05
-33942.2
-33947.63
-33935.4
-33941.97
-33953.21
-33950.6
-33961.71
-33959.7
-33967.03
-33977.96
-33976.5
-33981.36
-33958.31
-33953.17
-33946.87
-33939.38
-33938.3
-33912.71
-33912.25
-33928.81
-33933.5
-33950.09
-33938.26
-33943.71
-33956.23
-33949.37
-33953.64
-33932.74
-33940.25
-33950.55
-33945.17
-33947.2
-33937.7
-33940.36
-33943.94
-33942.53
-33953.68
-33937.57
-33939.43
-33943.96
-33934.91
-33942.6
-33936.74
-33927.51
-33935.02
-33928.65
-33931.27
-33923.06
-33931.64
-33940.88
-33937.7
-33942.31
-33926.17
-33924.96
-33940.77
-33943.78
-33942.33
-33927.33
-33932.34
-33949.91
-33944.97
-33950.91
-33939.91
-33931.22
-33940.05
-33940.54
-33940.77
-33928.18
-33930.19
-33938.02
-33936.9
-33939.02
-33924.94
-33932.83
-33953.64
-33947.14
-33947.52
-33933.12
-33935.49
-33942.33
-33934.48
-33940.77
-33931.2
-33929.72
-33933.28
-33928.32
-33934.28
-33919.6
-33920.67
-33941.17
-33942.42
-33946.4
-33938.8
-33943.05
-33953.98
-33949.24
-33957.91
-33947.09
-33949.17
-33964.23
-33960.12
-33960.7
-33950.71
-33953.02
-33959.38
-33950.91
-33957.71
-33949.24
-33946.18
-33957.89
-33951.56
-33954.36
-33942.96
-33944.27
-33948.48
-33949.55
-33956.86
-33939.54
-33934.46
-33947.94
-33950.42
-33957.86
-33942.96
-33938.78
-33945.35
-33949.17
-33955.45
-33939.43
-33937.03
-33950.2
-33941.26
-33945.66
-33937.79
-33933.88
-33941.3
-33935.47
-33945.41
-33932.79
-33930.75
-33941.93
-33939.91
-33941.59
-33926.37
-33925.3
-33937.41
-33930.91
-33935.8
-33923.04
-33922.39
-33937.37
-33941.14
-33947.47
-33943.45
-33947.25
-33961.66
-33958.58
-33964.32
-33947.92
-33941.26
-33951.43
-33955.05
-33964.84
-33951.89
-33950.22
-33957.64
-33953.17
-33962.85
-33948.07
-33946.15
-33958.07
-33950.89
-33960.84
-33940.59
-33937.43
-33951.63
-33947.67
-33956.34
-33942.31
-33940.92
-33949.95
-33946.93
-33955.0
-33944.34
-33939.58
-33948.07
-33942.87
-33944.74
-33933.99
-33930.66
-33944.61
-33943.98
-33948.07
-33945.91
-33941.14
-33945.91
-33943.98
-33952.37
-33949.15
-33955.72
-33968.79
-33964.19
-33970.16
-33942.44
-33924.49
-33930.71
-33928.7
-33930.75
-33915.33
-33914.57
-33927.85
-33931.98
-33937.75
-33930.19
-33925.19
-33931.22
-33932.29
-33942.4
-33931.29
-33921.48
-33930.53
-33926.41
-33932.16
-33918.61
-33912.67
-33922.64
-33924.52
-33933.32
-33918.64
-33915.48
-33933.79
-33926.91
-33929.12
-33920.58
-33920.09
-33931.42
-33930.06
-33933.9
-33927.93
-33929.75
-33925.75
-33924.27
-33930.3
-33916.71
-33912.65
-33922.14
-33926.08
-33939.49
-33924.25
-33911.21
-33922.82
-33918.75
-33931.58
-33917.88
-33913.86
-33934.17
-33921.39
-33928.32
-33919.48
-33909.2
-33915.8
-33915.33
-33918.86
-33911.93
-33904.67
-33913.38
-33912.78
-33920.49
-33909.88
-33893.94
-33909.85
-33908.91
-33917.23
-33902.97
-33897.25
-33914.48
-33908.73
-33910.07
-33900.71
-33900.11
-33912.76
-33915.06
-33913.43
-33902.39
-33902.81
-33921.18
-33916.87
-33925.21
-33911.53
-33911.3
-33924.02
-33919.75
-33920.76
-33907.04
-33905.52
-33924.74
-33917.0
-33921.27
-33912.22
-33906.12
-33916.69
-33918.3
-33922.82
-33902.7
-33893.29
-33907.95
-33904.09
-33899.77
-33892.66
-33889.02
-33897.45
-33906.9
-33911.44
-33901.92
-33905.45
-33915.04
-33900.24
-33908.49
-33906.52
-33900.84
-33912.76
-33906.68
-33910.23
-33900.51
-33893.98
-33905.27
-33900.91
-33907.66
-33898.81
-33893.49
-33912.27
-33901.76
-33897.43
-33892.53
-33887.05
-33897.89
-33895.46
-33902.77
-33897.56
-33879.63
-33894.54
-33899.59
-33906.34
-33896.2
-33889.8
-33901.54
-33898.12
-33914.84
-33901.49
-33887.61
-33895.61
-33897.47
-33906.95
-33896.96
-33884.17
-33887.79
-33886.16
-33898.36
-33882.25
-33874.74
-33892.89
-33888.8
-33891.82
-33888.84
-33882.94
-33893.87
-33891.46
-33896.51
-33885.85
-33883.54
-33900.09
-33898.41
-33905.49
-33895.79
-33889.36
-33909.63
-33914.9
-33928.11
-33916.87
-33908.64
-33919.15
-33915.78
-33921.27
-33903.17
-33885.04
-33888.11
-33877.44
-33883.99
-33878.67
-33878.0
-33893.04
-33893.02
-33898.34
-33900.09
-33895.84
-33905.65
-33903.15
-33910.21
-33898.81
